archive_path	file_stem	resolved_isolate_id	resolution_method	matches_wgs
csv_median/c7f40c6f_473d_44ea_bb83_0cc496a21112_G4.csv	c7f40c6f_473d_44ea_bb83_0cc496a21112_G4	129347-18	uuid_mapped	True
csv_median/6fd53ab6_cccd_4e06_9b02_029b80a8a7f7_E5.csv	6fd53ab6_cccd_4e06_9b02_029b80a8a7f7_E5	714140-18	uuid_mapped	True
csv_median/720947_18_G5.csv	720947_18_G5	720947-18	numeric_tgnr	True
csv_median/721291_18_G1.csv	721291_18_G1	721291-18	numeric_tgnr	True
csv_median/720635_18_A10.csv	720635_18_A10	720635-18	numeric_tgnr	True
csv_median/125172_18_F3.csv	125172_18_F3	125172-18	numeric_tgnr	True
csv_median/719866_18_B12.csv	719866_18_B12	719866-18	numeric_tgnr	True
csv_median/720711_18_E5.csv	720711_18_E5	720711-18	numeric_tgnr	True
csv_median/105252_19_A7.csv	105252_19_A7	105252-19	numeric_tgnr	True
csv_median/141458_18_B8_2.csv	141458_18_B8_2	141458-18	numeric_tgnr	True
csv_median/131301_18_A8.csv	131301_18_A8	131301-18	numeric_tgnr	True
csv_median/721487_18_A9.csv	721487_18_A9	721487-18	numeric_tgnr	True
csv_median/119812_18_F8.csv	119812_18_F8	119812-18	numeric_tgnr	True
csv_median/138129_18_G5.csv	138129_18_G5	138129-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_16.csv	BTS_Validation_E1_16	BTS-Validation	unmapped_other	False
csv_median/122407_18_E5.csv	122407_18_E5	122407-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_02.csv	BTS_Validation_E1_02	BTS-Validation	unmapped_other	False
csv_median/2019_02_21T14_01_57_E2_5.csv	2019_02_21T14_01_57_E2_5	2019-02-21T14-01-57	unmapped_other	False
csv_median/720755_18_B10.csv	720755_18_B10	720755-18	numeric_tgnr	True
csv_median/722798_18_B9.csv	722798_18_B9	722798-18	numeric_tgnr	True
csv_median/720876_18_G10.csv	720876_18_G10	720876-18	numeric_tgnr	True
csv_median/709146_18_H3.csv	709146_18_H3	709146-18	numeric_tgnr	True
csv_median/720573_18_G3.csv	720573_18_G3	720573-18	numeric_tgnr	True
csv_median/720875_18_F1.csv	720875_18_F1	720875-18	numeric_tgnr	True
csv_median/105320_19_A3.csv	105320_19_A3	105320-19	numeric_tgnr	True
csv_median/721254_18_B7.csv	721254_18_B7	721254-18	numeric_tgnr	True
csv_median/105320_19_A2.csv	105320_19_A2	105320-19	numeric_tgnr	True
csv_median/722035_18_C7.csv	722035_18_C7	722035-18	numeric_tgnr	True
csv_median/722011_18_G1.csv	722011_18_G1	722011-18	numeric_tgnr	True
csv_median/118708_18_C10.csv	118708_18_C10	118708-18	numeric_tgnr	True
csv_median/127084_18_H5.csv	127084_18_H5	127084-18	numeric_tgnr	True
csv_median/132090_18_C1.csv	132090_18_C1	132090-18	numeric_tgnr	True
csv_median/717604_18_A2.csv	717604_18_A2	717604-18	numeric_tgnr	True
csv_median/721272_18_F9.csv	721272_18_F9	721272-18	numeric_tgnr	True
csv_median/100977_19_C1.csv	100977_19_C1	100977-19	numeric_tgnr	True
csv_median/145309_18_C2.csv	145309_18_C2	145309-18	numeric_tgnr	True
csv_median/ffc9c646_6767_4d11_8b0a_4f4027363332_A12.csv	ffc9c646_6767_4d11_8b0a_4f4027363332_A12	130949-18	uuid_mapped	True
csv_median/f10abf25_8318_4c53_b6d6_38ea54034593_A2.csv	f10abf25_8318_4c53_b6d6_38ea54034593_A2	127487-18	uuid_mapped	True
csv_median/136401_18_C6.csv	136401_18_C6	136401-18	numeric_tgnr	True
csv_median/127052_18_A8.csv	127052_18_A8	127052-18	numeric_tgnr	True
csv_median/721293_18_G8.csv	721293_18_G8	721293-18	numeric_tgnr	True
csv_median/670eaa25_03a7_4e15_8630_3466a9579c05_H2.csv	670eaa25_03a7_4e15_8630_3466a9579c05_H2	713999-18	uuid_mapped	True
csv_median/715464_18_G9.csv	715464_18_G9	715464-18	numeric_tgnr	True
csv_median/Autocalibration_E1_1.csv	Autocalibration_E1_1	Autocalibration	unmapped_other	False
csv_median/721446_18_B11.csv	721446_18_B11	721446-18	numeric_tgnr	True
csv_median/2019_02_21T14_31_54_E1_8.csv	2019_02_21T14_31_54_E1_8	2019-02-21T14-31-54	unmapped_other	False
csv_median/708333_18_D5.csv	708333_18_D5	708333-18	numeric_tgnr	True
csv_median/142486_18_D12.csv	142486_18_D12	142486-18	numeric_tgnr	True
csv_median/721446_18_B10.csv	721446_18_B10	721446-18	numeric_tgnr	True
csv_median/115672_18_H3.csv	115672_18_H3	115672-18	numeric_tgnr	True
csv_median/117315_18_G6.csv	117315_18_G6	117315-18	numeric_tgnr	True
csv_median/721975_18_D3.csv	721975_18_D3	721975-18	numeric_tgnr	True
csv_median/711327_18_D2.csv	711327_18_D2	711327-18	numeric_tgnr	True
csv_median/720927_18_F2.csv	720927_18_F2	720927-18	numeric_tgnr	True
csv_median/720072_18_D2.csv	720072_18_D2	720072-18	numeric_tgnr	True
csv_median/117050_18_A6.csv	117050_18_A6	117050-18	numeric_tgnr	True
csv_median/139819_18_D1.csv	139819_18_D1	139819-18	numeric_tgnr	True
csv_median/721304_18_D10.csv	721304_18_D10	721304-18	numeric_tgnr	True
csv_median/720989_18_E6.csv	720989_18_E6	720989-18	numeric_tgnr	True
csv_median/715965_18_D7.csv	715965_18_D7	715965-18	numeric_tgnr	True
csv_median/150603_18_A12.csv	150603_18_A12	150603-18	numeric_tgnr	True
csv_median/123429_18_G12.csv	123429_18_G12	123429-18	numeric_tgnr	True
csv_median/721343_18_D4.csv	721343_18_D4	721343-18	numeric_tgnr	True
csv_median/720848_18_C4.csv	720848_18_C4	720848-18	numeric_tgnr	True
csv_median/141458_18_B8_1.csv	141458_18_B8_1	141458-18	numeric_tgnr	True
csv_median/4f78a3bd_8331_46ef_95fa_9fd40b4b791e_C6.csv	4f78a3bd_8331_46ef_95fa_9fd40b4b791e_C6	130260-18	uuid_mapped	True
csv_median/721740_18_D5.csv	721740_18_D5	721740-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_03.csv	BTS_Validation_E1_03	BTS-Validation	unmapped_other	False
csv_median/719895_18_F2.csv	719895_18_F2	719895-18	numeric_tgnr	True
csv_median/721483_18_A7.csv	721483_18_A7	721483-18	numeric_tgnr	True
csv_median/720299_18_B11.csv	720299_18_B11	720299-18	numeric_tgnr	True
csv_median/115325_18_B4.csv	115325_18_B4	115325-18	numeric_tgnr	True
csv_median/127083_18_C3.csv	127083_18_C3	127083-18	numeric_tgnr	True
csv_median/133260_18_F1.csv	133260_18_F1	133260-18	numeric_tgnr	True
csv_median/100080_19_H1.csv	100080_19_H1	100080-19	numeric_tgnr	True
csv_median/130852_18_H4.csv	130852_18_H4	130852-18	numeric_tgnr	True
csv_median/720834_18_C12.csv	720834_18_C12	720834-18	numeric_tgnr	True
csv_median/710569_18_H3.csv	710569_18_H3	710569-18	numeric_tgnr	True
csv_median/715285_18_H5.csv	715285_18_H5	715285-18	numeric_tgnr	True
csv_median/147404_18_E5.csv	147404_18_E5	147404-18	numeric_tgnr	True
csv_median/720824_18_F12.csv	720824_18_F12	720824-18	numeric_tgnr	True
csv_median/48d842dc_5092_4641_84b5_94eaf8f4c848_C8.csv	48d842dc_5092_4641_84b5_94eaf8f4c848_C8	130260-18	uuid_mapped	True
csv_median/720729_18_D6.csv	720729_18_D6	720729-18	numeric_tgnr	True
csv_median/134321_18_A3.csv	134321_18_A3	134321-18	numeric_tgnr	True
csv_median/125398_18_G6.csv	125398_18_G6	125398-18	numeric_tgnr	True
csv_median/121362_18_C9.csv	121362_18_C9	121362-18	numeric_tgnr	True
csv_median/BTS_Validation_E3_07.csv	BTS_Validation_E3_07	BTS-Validation	unmapped_other	False
csv_median/BTS_Validation_E1_15.csv	BTS_Validation_E1_15	BTS-Validation	unmapped_other	False
csv_median/711603_18_F4.csv	711603_18_F4	711603-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_20.csv	BTS_Validation_E1_20	BTS-Validation	unmapped_other	False
csv_median/714244_18_B11.csv	714244_18_B11	714244-18	numeric_tgnr	True
csv_median/720890_18_G1.csv	720890_18_G1	720890-18	numeric_tgnr	True
csv_median/720214_18_E7.csv	720214_18_E7	720214-18	numeric_tgnr	True
csv_median/720641_18_D9.csv	720641_18_D9	720641-18	numeric_tgnr	True
csv_median/116961_18_G4.csv	116961_18_G4	116961-18	numeric_tgnr	True
csv_median/716079_18_C11.csv	716079_18_C11	716079-18	numeric_tgnr	True
csv_median/122551_18_A2.csv	122551_18_A2	122551-18	numeric_tgnr	True
csv_median/120569_18_B8.csv	120569_18_B8	120569-18	numeric_tgnr	True
csv_median/721589_18_B4.csv	721589_18_B4	721589-18	numeric_tgnr	True
csv_median/143357_18_H1.csv	143357_18_H1	143357-18	numeric_tgnr	True
csv_median/131301_18_A7.csv	131301_18_A7	131301-18	numeric_tgnr	True
csv_median/7f72da73_f1b4_4807_b2ed_ea1a15f8b703_H4.csv	7f72da73_f1b4_4807_b2ed_ea1a15f8b703_H4	130852-18	uuid_mapped	True
csv_median/719857_18_A4.csv	719857_18_A4	719857-18	numeric_tgnr	True
csv_median/148268_18_F12.csv	148268_18_F12	148268-18	numeric_tgnr	True
csv_median/118557_18_E8.csv	118557_18_E8	118557-18	numeric_tgnr	True
csv_median/721759_18_A4.csv	721759_18_A4	721759-18	numeric_tgnr	True
csv_median/722117_18_A5.csv	722117_18_A5	722117-18	numeric_tgnr	True
csv_median/720012_18_C1.csv	720012_18_C1	720012-18	numeric_tgnr	True
csv_median/120125_18_F9.csv	120125_18_F9	120125-18	numeric_tgnr	True
csv_median/721911_18_H6.csv	721911_18_H6	721911-18	numeric_tgnr	True
csv_median/721950_18_G11.csv	721950_18_G11	721950-18	numeric_tgnr	True
csv_median/100080_19_H4.csv	100080_19_H4	100080-19	numeric_tgnr	True
csv_median/100738_19_D5.csv	100738_19_D5	100738-19	numeric_tgnr	True
csv_median/131301_18_A6.csv	131301_18_A6	131301-18	numeric_tgnr	True
csv_median/128632_18_D11.csv	128632_18_D11	128632-18	numeric_tgnr	True
csv_median/718546_18_C10.csv	718546_18_C10	718546-18	numeric_tgnr	True
csv_median/721334_18_C2.csv	721334_18_C2	721334-18	numeric_tgnr	True
csv_median/721644_18_C1.csv	721644_18_C1	721644-18	numeric_tgnr	True
csv_median/52cceb72_69f0_47fb_9cab_261826aa254c_B10.csv	52cceb72_69f0_47fb_9cab_261826aa254c_B10	130292-18	uuid_mapped	True
csv_median/102916_19_E7.csv	102916_19_E7	102916-19	numeric_tgnr	True
csv_median/720122_18_B5.csv	720122_18_B5	720122-18	numeric_tgnr	True
csv_median/721669_18_A5.csv	721669_18_A5	721669-18	numeric_tgnr	True
csv_median/720104_18_F7.csv	720104_18_F7	720104-18	numeric_tgnr	True
csv_median/BTS_Validation_E3_12.csv	BTS_Validation_E3_12	BTS-Validation	unmapped_other	False
csv_median/128632_18_D12.csv	128632_18_D12	128632-18	numeric_tgnr	True
csv_median/721147_18_D6.csv	721147_18_D6	721147-18	numeric_tgnr	True
csv_median/143490_18_G6.csv	143490_18_G6	143490-18	numeric_tgnr	True
csv_median/720970_18_C3.csv	720970_18_C3	720970-18	numeric_tgnr	True
csv_median/117050_18_A7.csv	117050_18_A7	117050-18	numeric_tgnr	True
csv_median/94f7a8aa_1e29_4df4_8e99_5eeb147457ff_B11.csv	94f7a8aa_1e29_4df4_8e99_5eeb147457ff_B11	130292-18	uuid_mapped	True
csv_median/709894_18_F5.csv	709894_18_F5	709894-18	numeric_tgnr	True
csv_median/721197_18_B6_2.csv	721197_18_B6_2	721197-18	numeric_tgnr	True
csv_median/720933_18_F11_1.csv	720933_18_F11_1	720933-18	numeric_tgnr	True
csv_median/148801_18_F7.csv	148801_18_F7	148801-18	numeric_tgnr	True
csv_median/134321_18_A1.csv	134321_18_A1	134321-18	numeric_tgnr	True
csv_median/127354_18_C6.csv	127354_18_C6	127354-18	numeric_tgnr	True
csv_median/124121_18_A8.csv	124121_18_A8	124121-18	numeric_tgnr	True
csv_median/700007_19_D4.csv	700007_19_D4	700007-19	numeric_tgnr	True
csv_median/721186_18_E12.csv	721186_18_E12	721186-18	numeric_tgnr	True
csv_median/141714_18_C5_1.csv	141714_18_C5_1	141714-18	numeric_tgnr	True
csv_median/720300_18_C12.csv	720300_18_C12	720300-18	numeric_tgnr	True
csv_median/717644_18_C2.csv	717644_18_C2	717644-18	numeric_tgnr	True
csv_median/721500_18_D5.csv	721500_18_D5	721500-18	numeric_tgnr	True
csv_median/721260_18_B9.csv	721260_18_B9	721260-18	numeric_tgnr	True
csv_median/721487_18_A12.csv	721487_18_A12	721487-18	numeric_tgnr	True
csv_median/719999_18_A8.csv	719999_18_A8	719999-18	numeric_tgnr	True
csv_median/708294_18_E10.csv	708294_18_E10	708294-18	numeric_tgnr	True
csv_median/721786_18_F11.csv	721786_18_F11	721786-18	numeric_tgnr	True
csv_median/722099_18_B9.csv	722099_18_B9	722099-18	numeric_tgnr	True
csv_median/721293_18_G6.csv	721293_18_G6	721293-18	numeric_tgnr	True
csv_median/100977_19_C4.csv	100977_19_C4	100977-19	numeric_tgnr	True
csv_median/720581_18_F12.csv	720581_18_F12	720581-18	numeric_tgnr	True
csv_median/720970_18_C1.csv	720970_18_C1	720970-18	numeric_tgnr	True
csv_median/721644_18_C4.csv	721644_18_C4	721644-18	numeric_tgnr	True
csv_median/720232_18_D4.csv	720232_18_D4	720232-18	numeric_tgnr	True
csv_median/117050_18_A5.csv	117050_18_A5	117050-18	numeric_tgnr	True
csv_median/2019_02_21T14_29_58_E1_4.csv	2019_02_21T14_29_58_E1_4	2019-02-21T14-29-58	unmapped_other	False
csv_median/722035_18_C6.csv	722035_18_C6	722035-18	numeric_tgnr	True
csv_median/720223_18_C12.csv	720223_18_C12	720223-18	numeric_tgnr	True
csv_median/721965_18_C12.csv	721965_18_C12	721965-18	numeric_tgnr	True
csv_median/720894_18_B1.csv	720894_18_B1	720894-18	numeric_tgnr	True
csv_median/721318_18_E5.csv	721318_18_E5	721318-18	numeric_tgnr	True
csv_median/721232_18_G11.csv	721232_18_G11	721232-18	numeric_tgnr	True
csv_median/718360_18_A10.csv	718360_18_A10	718360-18	numeric_tgnr	True
csv_median/720636_18_B7.csv	720636_18_B7	720636-18	numeric_tgnr	True
csv_median/00c840a8_307e_4674_81a8_e5eec61f1a1a_D12.csv	00c840a8_307e_4674_81a8_e5eec61f1a1a_D12	128632-18	uuid_mapped	True
csv_median/716079_18_C12.csv	716079_18_C12	716079-18	numeric_tgnr	True
csv_median/720141_18_G2.csv	720141_18_G2	720141-18	numeric_tgnr	True
csv_median/122752_18_H6.csv	122752_18_H6	122752-18	numeric_tgnr	True
csv_median/720268_18_H3.csv	720268_18_H3	720268-18	numeric_tgnr	True
csv_median/721159_18_C5.csv	721159_18_C5	721159-18	numeric_tgnr	True
csv_median/143490_18_G7.csv	143490_18_G7	143490-18	numeric_tgnr	True
csv_median/711336_18_C7.csv	711336_18_C7	711336-18	numeric_tgnr	True
csv_median/721596_18_G2.csv	721596_18_G2	721596-18	numeric_tgnr	True
csv_median/720003_18_A10.csv	720003_18_A10	720003-18	numeric_tgnr	True
csv_median/721916_18_F7.csv	721916_18_F7	721916-18	numeric_tgnr	True
csv_median/720289_18_G12.csv	720289_18_G12	720289-18	numeric_tgnr	True
csv_median/100080_19_H3.csv	100080_19_H3	100080-19	numeric_tgnr	True
csv_median/BTS_Validation_E1_04.csv	BTS_Validation_E1_04	BTS-Validation	unmapped_other	False
csv_median/721454_18_C1.csv	721454_18_C1	721454-18	numeric_tgnr	True
csv_median/719455_18_G11.csv	719455_18_G11	719455-18	numeric_tgnr	True
csv_median/721299_18_G1.csv	721299_18_G1	721299-18	numeric_tgnr	True
csv_median/721428_18_A5.csv	721428_18_A5	721428-18	numeric_tgnr	True
csv_median/720285_18_B5.csv	720285_18_B5	720285-18	numeric_tgnr	True
csv_median/721225_18_H6.csv	721225_18_H6	721225-18	numeric_tgnr	True
csv_median/721199_18_B9.csv	721199_18_B9	721199-18	numeric_tgnr	True
csv_median/720307_18_D2.csv	720307_18_D2	720307-18	numeric_tgnr	True
csv_median/718546_18_C11.csv	718546_18_C11	718546-18	numeric_tgnr	True
csv_median/720933_18_F9.csv	720933_18_F9	720933-18	numeric_tgnr	True
csv_median/720072_18_D4.csv	720072_18_D4	720072-18	numeric_tgnr	True
csv_median/707698_18_G11.csv	707698_18_G11	707698-18	numeric_tgnr	True
csv_median/118708_18_C12.csv	118708_18_C12	118708-18	numeric_tgnr	True
csv_median/722018_18_G7.csv	722018_18_G7	722018-18	numeric_tgnr	True
csv_median/139819_18_D2.csv	139819_18_D2	139819-18	numeric_tgnr	True
csv_median/116096_18_E9.csv	116096_18_E9	116096-18	numeric_tgnr	True
csv_median/720947_18_G6.csv	720947_18_G6	720947-18	numeric_tgnr	True
csv_median/137889_18_E5.csv	137889_18_E5	137889-18	numeric_tgnr	True
csv_median/709146_18_H4.csv	709146_18_H4	709146-18	numeric_tgnr	True
csv_median/721303_18_E10.csv	721303_18_E10	721303-18	numeric_tgnr	True
csv_median/708938_18_G4.csv	708938_18_G4	708938-18	numeric_tgnr	True
csv_median/116096_18_E10.csv	116096_18_E10	116096-18	numeric_tgnr	True
csv_median/120706_1_18_B10.csv	120706_1_18_B10	120706-1-18	numeric_tgnr	True
csv_median/147971_18_G6.csv	147971_18_G6	147971-18	numeric_tgnr	True
csv_median/104005_19_G7.csv	104005_19_G7	104005-19	numeric_tgnr	True
csv_median/125338_18_H4.csv	125338_18_H4	125338-18	numeric_tgnr	True
csv_median/720581_18_F10.csv	720581_18_F10	720581-18	numeric_tgnr	True
csv_median/721211_18_B1_2.csv	721211_18_B1_2	721211-18	numeric_tgnr	True
csv_median/719872_18_A12.csv	719872_18_A12	719872-18	numeric_tgnr	True
csv_median/721443_18_B6.csv	721443_18_B6	721443-18	numeric_tgnr	True
csv_median/721640_18_B6.csv	721640_18_B6	721640-18	numeric_tgnr	True
csv_median/701758_19_G3.csv	701758_19_G3	701758-19	numeric_tgnr	True
csv_median/720285_18_B7.csv	720285_18_B7	720285-18	numeric_tgnr	True
csv_median/101099_19_B6.csv	101099_19_B6	101099-19	numeric_tgnr	True
csv_median/27fc99dc_a467_4fcc_9d2d_16848d5eeb3e_E8.csv	27fc99dc_a467_4fcc_9d2d_16848d5eeb3e_E8	128541-18	uuid_mapped	True
csv_median/98512dec_d611_4e5d_8406_76823d9eac4b_C3.csv	98512dec_d611_4e5d_8406_76823d9eac4b_C3	127083-18	uuid_mapped	True
csv_median/721299_18_E9.csv	721299_18_E9	721299-18	numeric_tgnr	True
csv_median/720660_18_G11.csv	720660_18_G11	720660-18	numeric_tgnr	True
csv_median/133260_18_F2.csv	133260_18_F2	133260-18	numeric_tgnr	True
csv_median/720968_18_B12.csv	720968_18_B12	720968-18	numeric_tgnr	True
csv_median/720965_18_B8.csv	720965_18_B8	720965-18	numeric_tgnr	True
csv_median/145233_18_C5.csv	145233_18_C5	145233-18	numeric_tgnr	True
csv_median/719876_18_F9.csv	719876_18_F9	719876-18	numeric_tgnr	True
csv_median/721814_18_D11.csv	721814_18_D11	721814-18	numeric_tgnr	True
csv_median/bb1c753d_9953_40b1_8ba2_c6950d41354a_E8.csv	bb1c753d_9953_40b1_8ba2_c6950d41354a_E8	714140-18	uuid_mapped	True
csv_median/103840_19_F12.csv	103840_19_F12	103840-19	numeric_tgnr	True
csv_median/720602_18_C12.csv	720602_18_C12	720602-18	numeric_tgnr	True
csv_median/719349_18_A7_1.csv	719349_18_A7_1	719349-18	numeric_tgnr	True
csv_median/146951_18_D3.csv	146951_18_D3	146951-18	numeric_tgnr	True
csv_median/138432_18_G3.csv	138432_18_G3	138432-18	numeric_tgnr	True
csv_median/115672_18_H1.csv	115672_18_H1	115672-18	numeric_tgnr	True
csv_median/885fb0b7_0012_4b6d_ba8f_df81ddc36968_G1.csv	885fb0b7_0012_4b6d_ba8f_df81ddc36968_G1	131676-18	uuid_mapped	True
csv_median/721379_18_G12.csv	721379_18_G12	721379-18	numeric_tgnr	True
csv_median/127354_18_C8.csv	127354_18_C8	127354-18	numeric_tgnr	True
csv_median/719866_18_B11.csv	719866_18_B11	719866-18	numeric_tgnr	True
csv_median/721254_18_B6.csv	721254_18_B6	721254-18	numeric_tgnr	True
csv_median/102832_19_E12.csv	102832_19_E12	102832-19	numeric_tgnr	True
csv_median/721369_18_F6.csv	721369_18_F6	721369-18	numeric_tgnr	True
csv_median/2019_02_21T13_13_10_E2_1.csv	2019_02_21T13_13_10_E2_1	2019-02-21T13-13-10	unmapped_other	False
csv_median/117243_18_E7.csv	117243_18_E7	117243-18	numeric_tgnr	True
csv_median/125217_18_B11.csv	125217_18_B11	125217-18	numeric_tgnr	True
csv_median/721428_18_A8.csv	721428_18_A8	721428-18	numeric_tgnr	True
csv_median/117796_18_A1.csv	117796_18_A1	117796-18	numeric_tgnr	True
csv_median/105320_19_A4.csv	105320_19_A4	105320-19	numeric_tgnr	True
csv_median/720639_18_E12.csv	720639_18_E12	720639-18	numeric_tgnr	True
csv_median/721705_18_F3.csv	721705_18_F3	721705-18	numeric_tgnr	True
csv_median/101099_19_B5.csv	101099_19_B5	101099-19	numeric_tgnr	True
csv_median/721641_18_B12.csv	721641_18_B12	721641-18	numeric_tgnr	True
csv_median/717644_18_C1.csv	717644_18_C1	717644-18	numeric_tgnr	True
csv_median/719860_18_A3.csv	719860_18_A3	719860-18	numeric_tgnr	True
csv_median/721454_18_C4.csv	721454_18_C4	721454-18	numeric_tgnr	True
csv_median/83df2ede_bc2d_4d12_9d75_4402fd86893a_B3.csv	83df2ede_bc2d_4d12_9d75_4402fd86893a_B3	712246-18	uuid_mapped	True
csv_median/720135_18_G6.csv	720135_18_G6	720135-18	numeric_tgnr	True
csv_median/721192_18_D1.csv	721192_18_D1	721192-18	numeric_tgnr	True
csv_median/2019_02_21T14_01_57_E2_4.csv	2019_02_21T14_01_57_E2_4	2019-02-21T14-01-57	unmapped_other	False
csv_median/721232_18_G10.csv	721232_18_G10	721232-18	numeric_tgnr	True
csv_median/2019_02_21T14_04_15_E2_4.csv	2019_02_21T14_04_15_E2_4	2019-02-21T14-04-15	unmapped_other	False
csv_median/721304_18_D12.csv	721304_18_D12	721304-18	numeric_tgnr	True
csv_median/132092_18_B7.csv	132092_18_B7	132092-18	numeric_tgnr	True
csv_median/721589_18_B2.csv	721589_18_B2	721589-18	numeric_tgnr	True
csv_median/125217_18_B12.csv	125217_18_B12	125217-18	numeric_tgnr	True
csv_median/139632_18_H7.csv	139632_18_H7	139632-18	numeric_tgnr	True
csv_median/133117_18_F5.csv	133117_18_F5	133117-18	numeric_tgnr	True
csv_median/719833_18_A12.csv	719833_18_A12	719833-18	numeric_tgnr	True
csv_median/721303_18_E9.csv	721303_18_E9	721303-18	numeric_tgnr	True
csv_median/721911_18_H7.csv	721911_18_H7	721911-18	numeric_tgnr	True
csv_median/719712_18_E10.csv	719712_18_E10	719712-18	numeric_tgnr	True
csv_median/123536_18_F12.csv	123536_18_F12	123536-18	numeric_tgnr	True
csv_median/117416_18_C1.csv	117416_18_C1	117416-18	numeric_tgnr	True
csv_median/100080_19_H2.csv	100080_19_H2	100080-19	numeric_tgnr	True
csv_median/720844_18_E5.csv	720844_18_E5	720844-18	numeric_tgnr	True
csv_median/142486_18_D11.csv	142486_18_D11	142486-18	numeric_tgnr	True
csv_median/721595_18_F10.csv	721595_18_F10	721595-18	numeric_tgnr	True
csv_median/722066_18_B4.csv	722066_18_B4	722066-18	numeric_tgnr	True
csv_median/722053_18_D5.csv	722053_18_D5	722053-18	numeric_tgnr	True
csv_median/700078_19_F7.csv	700078_19_F7	700078-19	numeric_tgnr	True
csv_median/721956_18_B10.csv	721956_18_B10	721956-18	numeric_tgnr	True
csv_median/137889_18_E8.csv	137889_18_E8	137889-18	numeric_tgnr	True
csv_median/120507_18_G11.csv	120507_18_G11	120507-18	numeric_tgnr	True
csv_median/721547_18_D7.csv	721547_18_D7	721547-18	numeric_tgnr	True
csv_median/712328_18_A7.csv	712328_18_A7	712328-18	numeric_tgnr	True
csv_median/2019_02_21T13_13_10_E2_2.csv	2019_02_21T13_13_10_E2_2	2019-02-21T13-13-10	unmapped_other	False
csv_median/150603_18_A9.csv	150603_18_A9	150603-18	numeric_tgnr	True
csv_median/702313_19_H1.csv	702313_19_H1	702313-19	numeric_tgnr	True
csv_median/720805_18_G1.csv	720805_18_G1	720805-18	numeric_tgnr	True
csv_median/6ab8331c_7789_48a1_84f5_0593b7715630_G3.csv	6ab8331c_7789_48a1_84f5_0593b7715630_G3	129347-18	uuid_mapped	True
csv_median/707690_18_C7.csv	707690_18_C7	707690-18	numeric_tgnr	True
csv_median/721443_18_B8.csv	721443_18_B8	721443-18	numeric_tgnr	True
csv_median/722099_18_B11.csv	722099_18_B11	722099-18	numeric_tgnr	True
csv_median/132092_18_B8.csv	132092_18_B8	132092-18	numeric_tgnr	True
csv_median/719876_18_F11.csv	719876_18_F11	719876-18	numeric_tgnr	True
csv_median/721789_18_G2.csv	721789_18_G2	721789-18	numeric_tgnr	True
csv_median/721402_18_A3.csv	721402_18_A3	721402-18	numeric_tgnr	True
csv_median/700007_19_D2.csv	700007_19_D2	700007-19	numeric_tgnr	True
csv_median/125338_18_H2.csv	125338_18_H2	125338-18	numeric_tgnr	True
csv_median/128632_18_D9.csv	128632_18_D9	128632-18	numeric_tgnr	True
csv_median/721318_18_E8.csv	721318_18_E8	721318-18	numeric_tgnr	True
csv_median/141318_18_B3.csv	141318_18_B3	141318-18	numeric_tgnr	True
csv_median/126737_18_C9.csv	126737_18_C9	126737-18	numeric_tgnr	True
csv_median/721943_18_A9.csv	721943_18_A9	721943-18	numeric_tgnr	True
csv_median/719590_18_G8.csv	719590_18_G8	719590-18	numeric_tgnr	True
csv_median/119247_18_F2.csv	119247_18_F2	119247-18	numeric_tgnr	True
csv_median/721296_18_A7.csv	721296_18_A7	721296-18	numeric_tgnr	True
csv_median/148268_18_F11.csv	148268_18_F11	148268-18	numeric_tgnr	True
csv_median/721547_18_D5.csv	721547_18_D5	721547-18	numeric_tgnr	True
csv_median/148801_18_F8.csv	148801_18_F8	148801-18	numeric_tgnr	True
csv_median/721640_18_B5.csv	721640_18_B5	721640-18	numeric_tgnr	True
csv_median/123955_18_B4.csv	123955_18_B4	123955-18	numeric_tgnr	True
csv_median/715217_18_A7.csv	715217_18_A7	715217-18	numeric_tgnr	True
csv_median/127354_18_C7.csv	127354_18_C7	127354-18	numeric_tgnr	True
csv_median/117243_18_E6.csv	117243_18_E6	117243-18	numeric_tgnr	True
csv_median/150832_18_B8.csv	150832_18_B8	150832-18	numeric_tgnr	True
csv_median/715212_18_B2.csv	715212_18_B2	715212-18	numeric_tgnr	True
csv_median/122551_18_A4.csv	122551_18_A4	122551-18	numeric_tgnr	True
csv_median/706907_18_H8.csv	706907_18_H8	706907-18	numeric_tgnr	True
csv_median/721834_18_E7.csv	721834_18_E7	721834-18	numeric_tgnr	True
csv_median/143357_18_H4.csv	143357_18_H4	143357-18	numeric_tgnr	True
csv_median/700429_19_B10.csv	700429_19_B10	700429-19	numeric_tgnr	True
csv_median/128541_18_E6.csv	128541_18_E6	128541-18	numeric_tgnr	True
csv_median/127390_18_D1.csv	127390_18_D1	127390-18	numeric_tgnr	True
csv_median/721272_18_F10.csv	721272_18_F10	721272-18	numeric_tgnr	True
csv_median/721899_18_H3.csv	721899_18_H3	721899-18	numeric_tgnr	True
csv_median/721440_18_B2.csv	721440_18_B2	721440-18	numeric_tgnr	True
