isolate_id	inferred_year	run_accession	sample_accession	experiment_accession	study_accession	scientific_name	fastq_1	fastq_2	submitted_fastq_1	submitted_fastq_2	bam_ftp
715297-19	2019	ERR10177232	SAMEA111331504	ERX9713701	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/032/ERR10177232/ERR10177232_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/032/ERR10177232/ERR10177232_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177232/715297-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177232/715297-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/032/ERR10177232.bam
715392-19	2019	ERR10177234	SAMEA111331506	ERX9713703	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/034/ERR10177234/ERR10177234_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/034/ERR10177234/ERR10177234_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177234/715392-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177234/715392-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/034/ERR10177234.bam
715520-19	2019	ERR10177240	SAMEA111331512	ERX9713709	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/040/ERR10177240/ERR10177240_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/040/ERR10177240/ERR10177240_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177240/715520-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177240/715520-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/040/ERR10177240.bam
716154-19	2019	ERR10177244	SAMEA111331516	ERX9713713	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/044/ERR10177244/ERR10177244_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/044/ERR10177244/ERR10177244_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177244/716154-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177244/716154-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/044/ERR10177244.bam
716234-19	2019	ERR10177246	SAMEA111331518	ERX9713715	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/046/ERR10177246/ERR10177246_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/046/ERR10177246/ERR10177246_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177246/716234-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177246/716234-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/046/ERR10177246.bam
716259-19	2019	ERR10177248	SAMEA111331520	ERX9713717	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/048/ERR10177248/ERR10177248_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/048/ERR10177248/ERR10177248_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177248/716259-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177248/716259-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/048/ERR10177248.bam
716274-19	2019	ERR10177249	SAMEA111331521	ERX9713718	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/049/ERR10177249/ERR10177249_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/049/ERR10177249/ERR10177249_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177249/716274-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177249/716274-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/049/ERR10177249.bam
716585-19	2019	ERR10177252	SAMEA111331524	ERX9713721	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/052/ERR10177252/ERR10177252_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/052/ERR10177252/ERR10177252_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177252/716585-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177252/716585-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/052/ERR10177252.bam
716674-19	2019	ERR10177255	SAMEA111331527	ERX9713724	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/055/ERR10177255/ERR10177255_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/055/ERR10177255/ERR10177255_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177255/716674-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177255/716674-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/055/ERR10177255.bam
716779-19	2019	ERR10177260	SAMEA111331532	ERX9713729	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/060/ERR10177260/ERR10177260_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/060/ERR10177260/ERR10177260_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177260/716779-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177260/716779-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/060/ERR10177260.bam
716781-19	2019	ERR10177261	SAMEA111331533	ERX9713730	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/061/ERR10177261/ERR10177261_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/061/ERR10177261/ERR10177261_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177261/716781-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177261/716781-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/061/ERR10177261.bam
716821-19	2019	ERR10177263	SAMEA111331535	ERX9713732	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/063/ERR10177263/ERR10177263_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/063/ERR10177263/ERR10177263_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177263/716821-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177263/716821-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/063/ERR10177263.bam
716875-19	2019	ERR10177266	SAMEA111331538	ERX9713735	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/066/ERR10177266/ERR10177266_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/066/ERR10177266/ERR10177266_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177266/716875-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177266/716875-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/066/ERR10177266.bam
717002-19	2019	ERR10177268	SAMEA111331540	ERX9713737	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/068/ERR10177268/ERR10177268_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/068/ERR10177268/ERR10177268_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177268/717002-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177268/717002-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/068/ERR10177268.bam
717023-19	2019	ERR10177269	SAMEA111331541	ERX9713738	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/069/ERR10177269/ERR10177269_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/069/ERR10177269/ERR10177269_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177269/717023-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177269/717023-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/069/ERR10177269.bam
717055-19	2019	ERR10177271	SAMEA111331543	ERX9713740	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/071/ERR10177271/ERR10177271_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/071/ERR10177271/ERR10177271_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177271/717055-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177271/717055-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/071/ERR10177271.bam
717457-19	2019	ERR10177281	SAMEA111331553	ERX9713750	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/081/ERR10177281/ERR10177281_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/081/ERR10177281/ERR10177281_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177281/717457-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177281/717457-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/081/ERR10177281.bam
717617-18	2018	ERR10177285	SAMEA111331557	ERX9713754	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/085/ERR10177285/ERR10177285_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/085/ERR10177285/ERR10177285_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177285/717617-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177285/717617-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/085/ERR10177285.bam
717644-18	2018	ERR10177288	SAMEA111331560	ERX9713757	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/088/ERR10177288/ERR10177288_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/088/ERR10177288/ERR10177288_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177288/717644-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177288/717644-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/088/ERR10177288.bam
717703-19	2019	ERR10177290	SAMEA111331562	ERX9713759	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/090/ERR10177290/ERR10177290_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/090/ERR10177290/ERR10177290_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177290/717703-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177290/717703-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/090/ERR10177290.bam
717862-19	2019	ERR10177293	SAMEA111331565	ERX9713762	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/093/ERR10177293/ERR10177293_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/093/ERR10177293/ERR10177293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177293/717862-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177293/717862-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/093/ERR10177293.bam
717911-19	2019	ERR10177297	SAMEA111331569	ERX9713766	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/097/ERR10177297/ERR10177297_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/097/ERR10177297/ERR10177297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177297/717911-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177297/717911-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/097/ERR10177297.bam
717969-19	2019	ERR10177301	SAMEA111331573	ERX9713770	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR10177301/ERR10177301_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR10177301/ERR10177301_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177301/717969-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177301/717969-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR10177301.bam
718013-19	2019	ERR10177304	SAMEA111331576	ERX9713773	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR10177304/ERR10177304_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR10177304/ERR10177304_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177304/718013-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177304/718013-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/004/ERR10177304.bam
718273-19	2019	ERR10177311	SAMEA111331583	ERX9713780	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/011/ERR10177311/ERR10177311_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/011/ERR10177311/ERR10177311_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177311/718273-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177311/718273-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/011/ERR10177311.bam
718348-19	2019	ERR10177314	SAMEA111331586	ERX9713783	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/014/ERR10177314/ERR10177314_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/014/ERR10177314/ERR10177314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177314/718348-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177314/718348-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/014/ERR10177314.bam
718656-19	2019	ERR10177325	SAMEA111331597	ERX9713794	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/025/ERR10177325/ERR10177325_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/025/ERR10177325/ERR10177325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177325/718656-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177325/718656-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/025/ERR10177325.bam
718686-19	2019	ERR10177326	SAMEA111331598	ERX9713795	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/026/ERR10177326/ERR10177326_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/026/ERR10177326/ERR10177326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177326/718686-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177326/718686-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/026/ERR10177326.bam
718736-19	2019	ERR10177329	SAMEA111331601	ERX9713798	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/029/ERR10177329/ERR10177329_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/029/ERR10177329/ERR10177329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177329/718736-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177329/718736-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/029/ERR10177329.bam
718756-19	2019	ERR10177330	SAMEA111331602	ERX9713799	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/030/ERR10177330/ERR10177330_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/030/ERR10177330/ERR10177330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177330/718756-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177330/718756-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/030/ERR10177330.bam
718894-19	2019	ERR10177333	SAMEA111331605	ERX9713802	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/033/ERR10177333/ERR10177333_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/033/ERR10177333/ERR10177333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177333/718894-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177333/718894-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/033/ERR10177333.bam
718920-19	2019	ERR10177334	SAMEA111331606	ERX9713803	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/034/ERR10177334/ERR10177334_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/034/ERR10177334/ERR10177334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177334/718920-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177334/718920-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/034/ERR10177334.bam
718938-19-10	2019	ERR10177337	SAMEA111331609	ERX9713806	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/037/ERR10177337/ERR10177337_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/037/ERR10177337/ERR10177337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177337/718938-19-10_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177337/718938-19-10_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/037/ERR10177337.bam
718961-19	2019	ERR10177347	SAMEA111331619	ERX9713816	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/047/ERR10177347/ERR10177347_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/047/ERR10177347/ERR10177347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177347/718961-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177347/718961-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/047/ERR10177347.bam
719020-19	2019	ERR10177348	SAMEA111331620	ERX9713817	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/048/ERR10177348/ERR10177348_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/048/ERR10177348/ERR10177348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177348/719020-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177348/719020-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/048/ERR10177348.bam
719022-19	2019	ERR10177349	SAMEA111331621	ERX9713818	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/049/ERR10177349/ERR10177349_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/049/ERR10177349/ERR10177349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177349/719022-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177349/719022-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/049/ERR10177349.bam
719343-19	2019	ERR10177353	SAMEA111331625	ERX9713822	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/053/ERR10177353/ERR10177353_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/053/ERR10177353/ERR10177353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177353/719343-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177353/719343-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/053/ERR10177353.bam
719346-19	2019	ERR10177354	SAMEA111331626	ERX9713823	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/054/ERR10177354/ERR10177354_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/054/ERR10177354/ERR10177354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177354/719346-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177354/719346-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/054/ERR10177354.bam
719349-18	2018	ERR10177355	SAMEA111331627	ERX9713824	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/055/ERR10177355/ERR10177355_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/055/ERR10177355/ERR10177355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177355/719349-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177355/719349-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/055/ERR10177355.bam
719455-18	2018	ERR10177362	SAMEA111331634	ERX9713831	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/062/ERR10177362/ERR10177362_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/062/ERR10177362/ERR10177362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177362/719455-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177362/719455-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/062/ERR10177362.bam
719590-18	2018	ERR10177364	SAMEA111331636	ERX9713833	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/064/ERR10177364/ERR10177364_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/064/ERR10177364/ERR10177364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177364/719590-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177364/719590-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/064/ERR10177364.bam
719675-19	2019	ERR10177366	SAMEA111331638	ERX9713835	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/066/ERR10177366/ERR10177366_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/066/ERR10177366/ERR10177366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177366/719675-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177366/719675-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/066/ERR10177366.bam
719739-19	2019	ERR10177369	SAMEA111331641	ERX9713838	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/069/ERR10177369/ERR10177369_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/069/ERR10177369/ERR10177369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177369/719739-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177369/719739-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/069/ERR10177369.bam
719800-B-18	2018	ERR10177373	SAMEA111331645	ERX9713842	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/073/ERR10177373/ERR10177373_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/073/ERR10177373/ERR10177373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177373/719800-B-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177373/719800-B-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/073/ERR10177373.bam
719831-18	2018	ERR10177375	SAMEA111331647	ERX9713844	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/075/ERR10177375/ERR10177375_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/075/ERR10177375/ERR10177375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177375/719831-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177375/719831-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/075/ERR10177375.bam
719843-18	2018	ERR10177377	SAMEA111331649	ERX9713846	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/077/ERR10177377/ERR10177377_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/077/ERR10177377/ERR10177377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177377/719843-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177377/719843-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/077/ERR10177377.bam
